Cabinet_Id,Address,Postcode,Attributes,State,PhoneNumber,id
02432324X2,"  30 ADELAIDE ST , EAST GOSFORD",2250,"Coin and Card Payphone,Incoming Calls",NSW," PH:0243236465",152894
08922115X2,"  195 ADELAIDE TCE NR BURT WAY, EAST PERTH",6004,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0892212547",152895
03502480X2,"  30 ADELAIDE ST OS POST OFFICE, GOL GOL",2738,"Coin and Card Payphone,Incoming Calls",NSW," PH:0350248400",152896
08853114X2,"  311 ADELAIDE RD NR RONALD ST, MURRAY BRIDGE",5253,"Coin and Card Payphone,Incoming Calls",SA," PH:0885310272",152897
08853116X2,"  151 ADELAIDE RD NR PLYMOUTH ST, MURRAY BRIDGE",5253,"Coin and Card Payphone,Incoming Calls",SA," PH:0885310431",152898
07412301X2,"  230 ADELAIDE ST NR KENT ST, MARYBOROUGH",4650,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0741232843",152899
02985807X2,"  2 ADELAIDE ST NEAR, WEST RYDE",2114,"Coin and Card Payphone,Incoming Calls",NSW," PH:0298582471",152900
02954515X2,"  1 ADELONG ST CNR EAST PDE, SUTHERLAND",2232,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0295453163",152901
07559106X2,"  7 ADMIRALTY DRV NR NELSON APPART, SURFERS PARADISE",4217,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0755916235",152902
07329400X2,"  50 A SUMMERVILLES RD OPP STATE SCHOOL, KARALEE",4306,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732946441",152903
03567438X2,"  5 A'BECKETT ST NR REILLY ST, INVERLOCH",3996,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0356743133",152904
07544365X2,"  110 AERODROME RD NR SECOND AVE, MAROOCHYDORE",4558,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0754437994",152905
07542310X2,"  26 ABBOTSFORD ST NR FULHAM ST, TOOGOOLAWAH",4313,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0754231104",152906
07326808X2,"  84 ABBOTT ST CNR LANCASTER RD, ASCOT",4007,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732686315",152907
07405162X2,"  83 ABBOTT ST O/S WOOLWORTHS, CAIRNS CTY",4870,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0740516673",152908
08826106X2,"  2 ABBOTT ST NR FOURTH AVE, KLEMZIG",5087,"Coin and Card Payphone,Incoming Calls",SA," PH:0882612032",152909
07477822X2,"  74 ABBOTT ST NR OONOONBA HOTEL, OONOONBA",4811,"Coin and Card Payphone,Incoming Calls",QLD," PH:0747782255",152910
02969952X2,"  332 ABERCROMBE ST NR RAGLAN ST, DARLINGTON",2008,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0296993509",152911
02499014X2,"  69 ABERDARE RD , ABERDARE",2325,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249903164",152912
02499001X2,"  50 ABERDARE ST , KITCHENER",2325,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249902732",152913
03945713X2,"  48 ABERDEEN RD , MACLEOD",3085,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0394574309",152914
02682218X2,"  92 ABERFORD ST , COONAMBLE",2829,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268221909",152915
02486104X2,"  10 ALCORN ST NR MOSS VALE RD, BOWRAL",2576,"Coin and Card Payphone,Incoming Calls",NSW," PH:0248611898",152916
02668533X2,"  143 ALCORN ST , SUFFOLK PARK",2481,"Coin and Card Payphone,Incoming Calls",NSW," PH:0266853200",152917
08935411X2,"  73 APSLEY RD NR WOODPECKER AVE, WILLETTON",6155,"Coin and Card Payphone,Incoming Calls",WA," PH:0893542868",152918
08933612X1,"SECURI TY 2 ALMA ST FREMANTLE HOSP W42, FREMANTLE",6160,"Coin and Card Payphone,Incoming Calls",WA," PH:0893363135",152919
08933613X1,"SECURI TY 2 ALMA ST FREMANTLE HOSP W51, FREMANTLE",6160,"Coin and Card Payphone,Incoming Calls",WA," PH:0893363140",152920
08943010X1,"CANTEN  2 ALMA ST FREMANTLE HOSP B5, FREMANTLE",6160,"Coin and Card Payphone,Incoming Calls",WA," PH:0894306050",152921
08943015X1,"B3  2 ALMA ST FREMANTLE ADMISSIO, FREMANTLE",6160,"Coin and Card Payphone,Incoming Calls",WA," PH:0894306967",152922
08922713X2,"  100 ALMA ST OS NTH PERTH PLAZA, NORTH PERTH",6006,"Coin and Card Payphone,Incoming Calls",WA," PH:0892275365",152923
08922709X2,"  100 ALMA ST OS NTH PERTH PLAZA, NORTH PERTH",6006,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0892270202",152924
03859806X2,"  55 ALMA RD , ST KILDA",3182,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0385989126",152925
03859803X2,"  31 ALMA RD CHARNWOOD CRES, ST KILDA",3182,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0385989263",152926
03952711X2,"  128 ALMA RD CNR WESTBURY ST, ST KILDA EAST",3183,"Coin and Card Payphone,Incoming Calls",VIC," PH:0395272896",152927
07412327X2,"  251 ANN ST NR RICHMOND ST, MARYBOROUGH",4650,"Coin and Card Payphone,Incoming Calls",QLD," PH:0741234201",152928
02967900X2,"  169 ANNANGROVE RD NR DEBORAH RD, ANNANGROVE",2156,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296791810",152929
02965303X2,"  142 ARCADIA RD , ARCADIA",2159,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296532842",152930
08936191X2,"  20 ARCHER ST NR STAR, CARLISLE",6101,"Coin and Card Payphone,Incoming Calls",WA," PH:0893617921",152931
08936193X2,"  45 ARCHER ST NR BISHOPSGATE, CARLISLE",6101,"Coin and Card Payphone,Incoming Calls",WA," PH:0893618110",152932
03575931X2,"  0 ALPINE HWY IN TOURIST SHELTER, HOTHAM HEIGHTS",3741,"Coin and Card Payphone,Incoming Calls",VIC," PH:0357593563",152933
07477924X2,"  53 ANNE ST , AITKENVALE",4814,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0747798873",152934
07339121X2,"  2 ANNERLEY RD CNR STANLEY ST, WOOLLOONGABBA",4102,"Coin and Card Payphone,Incoming Calls",QLD," PH:0733915564",152935
07549611X2,"  47 ARCHER ST NR WEBB LA, WOODFORD",4514,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754961104",152936
07549613X2,"  109 ARCHER ST NR ELIZABETH ST, WOODFORD",4514,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754961109",152937
03639184X2,"  201 AIRPORT RD LTON AIRPRT QANTAS, WESTERN JUNCTION",7212,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363918203",152938
03639182X2,"  201 AIRPORT RD LTON AIRPRT QANTAS, WESTERN JUNCTION",7212,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363918201",152939
02447171X2,"  10 ANSLIE PDE ADJ SUNPATCH PDE, TOMAKIN",2537,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244717009",152940
03542712X2,"  35 ANSLOW ST , WOODEND",3442,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0354271904",152941
03937076X2,"  12 ALEXANDER AVE CNR PASCOE VALE RD, MOONEE PONDS",3039,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0393703491",152942
03946509X2,"  134 ALEXANDER AVE , THOMASTOWN",3074,"Coin and Card Payphone,Incoming Calls",VIC," PH:0394658179",152943
08938719X2,"  5 ALEXANDER ST NR CAMBRIDGE ST, WEMBLEY",6014,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893871644",152944
07552403X2,"  20 ALTAIR ST , TWEED HEADS SOUTH",2486,"Coin and Card Payphone,Incoming Calls",NSW," PH:0755243000",152945
03542830X2,"  21 AITKEN ST NR HAMILTON ST, GISBORNE",3437,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0354283101",152946
08953508X2,"  43 ANSTRUTHER RD NR WARD ST, MANDURAH",6210,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0895351977",152947
02446401X2,"  0 ALEXANDRA ST NR STATION RD, BERRY",2535,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244641301",152948
03643133X2,"  19 ALEXANDRA ST NEAR WILMOT STREET, BURNIE",7320,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",TAS," PH:0364314300",152949
08825817X2,"  22 AMANDA ST NEAR, SALISBURY",5108,"Coin and Card Payphone,Incoming Calls",SA," PH:0882584721",152950
02943833X2,"  74 ALBANY ST , CROWS NEST",2065,"Coin and Card Payphone,Incoming Calls",NSW," PH:0294383010",152951
08947033X2,"  780 ALBANY HWY NR SUSSEX ST, EAST VICTORIA PARK",6101,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0894701947",152952
08829415X2,"  451 ANZAC HWY NR MORPHETT RD, CAMDEN PARK",5038,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",SA," PH:0882942432",152953
02998201X2,"  20 ANZAC AVE NR PITTWATER RD, COLLAROY",2097,"Coin and Card Payphone,Incoming Calls",NSW," PH:0299824143",152954
02975435X2,"  28 ANZAC AVE CNR DALE ST, FAIRFIELD",2165,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0297541093",152955
02981629X2,"  32 ALEXANDRA ST CNR, HUNTERS HILL",2110,"Coin and Card Payphone,Incoming Calls",NSW," PH:0298165188",152956
07544344X2,"  7 ALEXANDRA PDE NR MEMORIAL AVE, MAROOCHYDORE",4558,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0754438796",152957
08934205X2,"  60 AMBERTON AVE NR AMBERTON LANE, GIRRAWHEEN",6064,"Coin and Card Payphone,Incoming Calls",WA," PH:0893421277",152958
08984112X2,"  30 ALBANY ST NR YORK ST, ALBANY",6330,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0898412822",152959
08829722X2,"  130 ANZAC HWY CNR, GLANDORE",5037,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",SA," PH:0882976254",152960
08829404X2,"  746 ANZAC HWY NEAR, GLENELG",5045,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",SA," PH:0882941432",152961
08829413X2,"  572 ANZAC HWY NEAR, GLENELG EAST",5045,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",SA," PH:0882942309",152962
02684362X2,"  4 ANZAC PDE , GWABEGAR",2356,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268436200",152963
02971813X2,"  1 AMY ST NEAR BEAMISH ST, CAMPSIE",2194,"Coin and Card Payphone,Incoming Calls",NSW," PH:0297183826",152964
08922714X2,"  789 ALBANY HWY THE PARK CENTRE S*, EAST VICTORIA PARK",6101,"Coin and Card Payphone,Incoming Calls",WA," PH:0893553854",152965
08922710X2,"  789 ALBANY HWY THE PARK CENTRE S*, EAST VICTORIA PARK",6101,"Coin and Card Payphone,Incoming Calls",WA," PH:0893553856",152966
08949021X2,"  2244 ALBANY HWY NR DOROTHY OS PO, GOSNELLS",6110,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0894901827",152967
08949022X2,"  2244 ALBANY HWY NR DOROTHY OS PO, GOSNELLS",6110,"Coin and Card Payphone,Incoming Calls",WA," PH:0894901820",152968
08983140X2,"  47 ALBANY HWY NR KATANNING RD, KOJONUP",6395,"Coin and Card Payphone,Incoming Calls",WA," PH:0898311687",152969
07495121X2,"  166 ALFRED ST NEAR CNR WOOD ST, MACKAY",4740,"Coin and Card Payphone,Incoming Calls",QLD," PH:0749511047",152970
02971826X2,"  1 AMY ST NR BEAMISH ST, CAMPSIE",2194,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0297189207",152971
03599872X2,"  19 ANCHORAGE DRV CNR HERON CT, BLIND BIGHT",3980,"Coin and Card Payphone,Incoming Calls",VIC," PH:0359987720",152972
08949501X1,"  2784 ALBANY HWY KELMSCOTT PLAZA, KELMSCOTT",6111,"Coin and Card Payphone,Incoming Calls",WA," PH:0894951446",152973
08945202X2,"  1697 ALBANY HWY NR CNR ROYAL ST, KENWICK",6107,"Coin and Card Payphone,Incoming Calls",WA," PH:0894522613",152974
08936181X2,"  590 ALBANY HWY NR STATE ST, VICTORIA PARK",6100,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893617232",152975
02931395X2,"  227 ANZAC PDE OS UNISEARCH HOUSE, KENSINGTON",2033,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0293136759",152976
03952960X2,"  83 ALFRED ST NR COMMERCIAL RD, PRAHRAN",3181,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0395293355",152977
03935917X2,"  91 ANDERSON RD OS FRUIT SHOP, FAWKNER",3060,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0393592445",152978
07405125X2,"  61 ANDERSON ST NR ADELAIDE ST, MANUNDA",4870,"Coin and Card Payphone,Incoming Calls",QLD," PH:0740517584",152979
07557235X2,"  29 ALBATROSS AVE NR LAVARACK RD, MERMAID BEACH",4218,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0755725455",152980
07554115X2,"  29 ALBERT ST NR ARTHUR ST, BEAUDESERT",4285,"Coin and Card Payphone,Incoming Calls",QLD," PH:0755411898",152981
07557021X2,"  16 ALBERT AVE O/S CBA BANK, BROADBEACH",4218,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0755702102",152982
07388304X1,"  272 ANZAC AVE PENINSULA FAIR, KIPPA-RING",4021,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0738832053",152983
07328400X1,"  272 ANZAC AVE PENINSULA FAIR, KIPPA-RING",4021,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732840291",152984
03936424X2,"  33 ALFRIEDA ST , ST ALBANS",3021,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0393642658",152985
07549880X2,"  10 ALICE ST CNR AMY ST, DONNYBROOK",4510,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754988201",152986
07403210X2,"  84 ANDERSON ST NR MACDONNELL ST, MANUNDA",4870,"Coin and Card Payphone,Incoming Calls",QLD," PH:0740324279",152987
02979225X2,"  69 ANDERSON ST NR WESTON ST, PANANIA",2213,"Coin and Card Payphone,Incoming Calls",NSW," PH:0297923382",152988
08917319X2,"  107 ANDERSON ST NR FREWER ST, PORT HEDLAND",6721,"Coin and Card Payphone,Incoming Calls",WA," PH:0891731853",152989
08988520X7,"  72 ALBANY HWY O/S POST OFFICE, WILLIAMS",6391,"Coin and Card Payphone,Incoming Calls",WA," PH:0898851002",152990
02966121X2,"  1407 ANZAC PDE O/S LIQUOR STORE, LITTLE BAY",2036,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296618579",152991
02969406X2,"  1605 ANZAC PDE , LA PEROUSE",2036,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296941543",152992
07412309X2,"  534 ALICE ST NR JUPITER ST, MARYBOROUGH",4650,"Coin and Card Payphone,Incoming Calls",QLD," PH:0741234026",152993
03582600X2,"  15 ANDERSON ST , UNDERA",3629,"Coin and Card Payphone,Incoming Calls",VIC," PH:0358260200",152994
03968757X2,"  9 ANDERSON ST NR WILLIS ST, YARRAVILLE",3013,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393620690",152995
03968756X2,"  9 ANDERSON ST NR WILLIS ST, YARRAVILLE",3013,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0396893650",152996
03988833X2,"  13 ANDREW ST NR CNR HIGHBURY RD, MT WAVERLEY",3149,"Coin and Card Payphone,Incoming Calls",VIC," PH:0398888843",152997
08828119X2,"  57 ANDREW SMITH DRV NR COOK ST, PARAFIELD GARDENS",5107,"Coin and Card Payphone,Incoming Calls",SA," PH:0882812454",152998
02834716X2,"  832 ANZAC PDE MAROUBRA PLAZA, MAROUBRA",2035,"Coin and Card Payphone,Incoming Calls",NSW," PH:0283470813",152999
02939825X2,"  26 ALISON RD JOHN RD, RANDWICK",2031,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0293987527",153000
02435110X2,"  23 ALISON RD OS POST OFFICE, WYONG",2259,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0243554673",153001
08822307X2,"  139 ANGAS ST CNR, ADELAIDE",5000,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",SA," PH:0882234098",153002
07472812X2,"  9 ALBERT ST CNR NATHAN ST, CRANBROOK",4814,"Coin and Card Payphone,Incoming Calls",QLD," PH:0747283591",153003
03941904X2,"  83 ALBERT ST NEAR, EAST MELBOURNE",3002,"Coin and Card Payphone,Incoming Calls",VIC," PH:0394191502",153004
03538205X2,"  15 ALBERT ST NR EDITH ST, HORSHAM",3400,"Coin and Card Payphone,Incoming Calls",VIC," PH:0353825811",153005
08944401X2,"  174 ANZAC RD NR EGINA ST, MT HAWTHORN",6016,"Coin and Card Payphone,Incoming Calls",WA," PH:0894440165",153006
08829729X2,"  232 ANZAC HWY NR CHARLES ST, PLYMPTON",5038,"Coin and Card Payphone,Incoming Calls",SA," PH:0882977298",153007
08829731X2,"  287 ANZAC HWY NR LYDIA ST, PLYMPTON",5038,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",SA," PH:0882977765",153008
02494670X2,"  14 ALLAMBEE PL , VALENTINE",2280,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249467076",153009
02997518X2,"  130 ALLAMBIE RD OS COMMUNITY CNTR, ALLAMBIE HEIGHTS",2100,"Coin and Card Payphone,Incoming Calls",NSW," PH:0299756473",153010
07546215X2,"  16 ALLAN ST NR OLD COLLEDGE RD, GATTON",4343,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754621289",153011
03585215X2,"  31 ALLAN ST NR LEWRY ST, KYABRAM",3620,"Coin and Card Payphone,Incoming Calls",VIC," PH:0358521584",153012
03585216X2,"  377 ALLAN ST OPP HAWKINS ST, KYABRAM",3620,"Coin and Card Payphone,Incoming Calls",VIC," PH:0358521691",153013
03954622X2,"  1 ALLAN ST CNR JOY PDE, NOBLE PARK",3174,"Coin and Card Payphone,Incoming Calls",VIC," PH:0395464593",153014
08822318X2,"  193 ANGAS ST NR REGENT ST, ADELAIDE",5000,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",SA," PH:0882235165",153015
08936721X2,"  77 ANGELO ST NR COODE ST, SOUTH PERTH",6151,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893677587",153016
03533609X2,"  200 ALBERT ST NR VICTORIA ST, SEBASTOPOL",3356,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0353361952",153017
03533604X2,"  10 ALBERT ST NR RUBICON ST, SEBASTOPOL",3356,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0353361953",153018
02974620X2,"  1 ALBERT RD OS RAILWAY STN, STRATHFIELD",2135,"Coin and Card Payphone,Incoming Calls",NSW," PH:0297463602",153019
02974600X2,"  1 ALBERT RD OS RAIL STATION, STRATHFIELD",2135,"Coin and Card Payphone,Incoming Calls",NSW," PH:0297461629",153020
02974634X2,"  1 ALBERT RD OS STATION STH SID, STRATHFIELD",2135,"Coin and Card Payphone,Incoming Calls",NSW," PH:0297461877",153021
02974628X2,"  1 ALBERT RD OS STATION STH SID, STRATHFIELD",2135,"Coin and Card Payphone,Incoming Calls",NSW," PH:0297463693",153022
07328441X2,"  27 ANZAC AVE NR JOHN ST, REDCLIFFE",4020,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0732846344",153023
07328420X2,"  107 ANZAC AVE NR TILLEY ST, REDCLIFFE",4020,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0732847966",153024
03579217X2,"  111 ANZAC AVE OS POST OFFICE, SEYMOUR",3660,"Coin and Card Payphone,Incoming Calls",VIC," PH:0357921473",153025
03579901X2,"  219 ANZAC AVE OS BARNEYS M/BAR, SEYMOUR",3660,"Coin and Card Payphone,Incoming Calls",VIC," PH:0357992137",153026
02499004X2,"  19 ALLANDALE ST , KEARSLEY",2325,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249901187",153027
08932827X2,"  16 ANGOVE ST NR FITZGERALD ST, NORTH PERTH",6006,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893285266",153028
08984120X2,"  32 ANGOVE RD SHOPPING CENTRE, SPENCER PARK",6330,"Coin and Card Payphone,Incoming Calls",WA," PH:0898413900",153029
02637903X2,"  73 ANGUS AVE NR NOYES ST, KANDOS",2848,"Coin and Card Payphone,Incoming Calls",NSW," PH:0263794487",153030
08827224X2,"  20 ALBERT ST OPP ROSE LANE, MITCHAM",5062,"Coin and Card Payphone,Incoming Calls",SA," PH:0882725121",153031
07465480Y2,"  0 ALBERT ST NR VICTORIA ST, MORVEN",4468,"Card Payphone,Incoming Calls",QLD," PH:0746548172",153032
02686213X2,"  37 ALBERT ST NR VICTORIA ST, PARKES",2870,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268623040",153033
03969920X2,"  16 ALBERT RD CNR ST KILDA RD, SOUTH MELBOURNE",3205,"Coin and Card Payphone,Incoming Calls",VIC," PH:0396995080",153034
07493911X2,"  32 ANZAC PDE CNR COMO UNITS, YEPPOON",4703,"Coin and Card Payphone,Incoming Calls",QLD," PH:0749391981",153035
02963713X2,"  1 ALLEN ST NR HARRIS ST, HARRIS PARK",2150,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296379309",153036
03549472X2,"  1 ALLEN ST NR VERNON ST, KORONG VALE",3520,"Coin and Card Payphone,Incoming Calls",VIC," PH:0354947307",153037
02655346X2,"  9 ALLEN ST CNR KILLAARRA ST, WINGHAM",2429,"Coin and Card Payphone,Incoming Calls",NSW," PH:0265534787",153038
07382400X2,"  1 ALLENBY RD FINUCANE RD NEAR, ALEXANDRA HILLS",4161,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738240019",153039
02636215X2,"  1 ALLENBY RD NR BATHURST RD, ORANGE",2800,"Coin and Card Payphone,Incoming Calls",NSW," PH:0263621765",153040
02435814X2,"  93 ANITA AVE CNR ADELAIDE AVE, LAKE MUNMORAH",2259,"Coin and Card Payphone,Incoming Calls",NSW," PH:0243581180",153041
02494027X2,"  29 ALBERT ST , WICKHAM",2293,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0249654132",153042
07335705X2,"  51 ALBION RD NR MAWARRA ST, ALBION",4010,"Coin and Card Payphone,Incoming Calls",QLD," PH:0733576765",153043
03989903X2,"  32 ALBION RD , BOX HILL",3128,"Coin and Card Payphone,Incoming Calls",VIC," PH:0398990255",153044
03938363X2,"  132 ALBION ST , BRUNSWICK",3056,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393832429",153045
03939001X2,"  1 APOLLO RD NR SUNSHINE AVE, TAYLORS LAKES",3038,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393901656",153046
02463100X2,"  75 APPIN RD OS SHOPS, APPIN",2560,"Coin and Card Payphone,Incoming Calls",NSW," PH:0246311109",153047
07335638X2,"  38 APPLEBY RD CNR TEEVAN ST, STAFFORD",4053,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0733565396",153048
02423600X2,"  32 ALLOWRIE ST OS POST OFFICE, JAMBEROO",2533,"Coin and Card Payphone,Incoming Calls",NSW," PH:0242360200",153049
07326920X2,"  58 ALLPASS PDE NR JETTY ST, SHORNCLIFFE",4017,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732696588",153050
02936117X2,"  150 ALBION ST NR CROWN ST, SURRY HILLS",2010,"Coin and Card Payphone,Incoming Calls",NSW," PH:0293610179",153051
07326904X2,"  3 ALBURY ST NR ADAMS ST, DEAGON",4017,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732696411",153052
03954637X2,"  4 BALMORAL AVE CNR SPRINGVALE RD, SPRINGVALE",3171,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0395465873",153053
03954614X2,"  4 BALMORAL AVE CNR SPRINGVALE RD, SPRINGVALE",3171,"Coin and Card Payphone,Incoming Calls",VIC," PH:0395464037",153054
02929916X2,"  21 BARRACK ST NR GEORGE ST, SYDNEY",2000,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292996837",153055
02929906X2,"  21 BARRACK ST NR GEORGE ST, SYDNEY",2000,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0292996838",153056
03559431X2,"  6 BARRAMUL ST O/S GENERAL STORE, SIMPSON",3266,"Coin and Card Payphone,Incoming Calls",VIC," PH:0355943305",153057
08832211X2,"  43 BARRAMUNDI DRV NEAR CNR ROGANA CR, HALLETT COVE",5158,"Coin and Card Payphone,Incoming Calls",SA," PH:0883873861",153058
02991806X2,"  652 BARRENJOEY RD NTH AVALON RD, AVALON BEACH",2107,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0299189321",153059
07336603X2,"  5 ASHGROVE AVE NR WATERWORKS RD, ASHGROVE",4060,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0733661299",153060
03978933X2,"  108 ASHLEIGH AVE CNR FLAM ST, FRANKSTON",3199,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",VIC," PH:0397895849",153061
03978912X2,"  108 ASHLEIGH AVE CNR FLAM ST, FRANKSTON",3199,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397890109",153062
03931830X2,"  108 ASHLEY ST CNR CHURCHILL AVE, MAIDSTONE",3012,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393183019",153063
08964110X2,"  134 AVON TCE O/S POST OFFICE, YORK",6302,"Coin and Card Payphone,Incoming Calls",WA," PH:0896411000",153064
03502061Y2,"  0 BALRANALD/IVANHOE RD OS HOTEL, HATFIELD",2715,"Card Payphone,Incoming Calls",NSW," PH:0350206858",153065
02434300X2,"  113 BARRENJOEY RD CNR BANGALOW, ETTALONG BEACH",2257,"Coin and Card Payphone,Incoming Calls",NSW," PH:0243421752",153066
02434420X2,"  21 BARRENJOEY RD , ETTALONG BEACH",2257,"Coin and Card Payphone,Incoming Calls",NSW," PH:0243415230",153067
02997901X2,"  347 BARRENJOEY RD NEAR, NEWPORT",2106,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0299796750",153068
02999715X2,"  366 BARRENJOEY RD CNR BRAMLEY RD, NEWPORT",2106,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,LTE",NSW," PH:0299973262",153069
08938416X2,"  22 ASHTON AVE NR SECOND AVE, CLAREMONT",6010,"Coin and Card Payphone,Incoming Calls",WA," PH:0893848011",153070
02665108X2,"  52 AZALEA AVE NR COMBINE ST, COFFS HARBOUR",2450,"Coin and Card Payphone,Incoming Calls",NSW," PH:0266512708",153071
08953900Y2,"  28 BAAL ST NR KOOKABURRA AVE, CULLACABARDEE",6067,"Card Payphone,Incoming Calls",WA," PH:0892484119",153072
02674224X2,"  9 BANDO ST CNR HOPEDALE ST, GUNNEDAH",2380,"Coin and Card Payphone,Incoming Calls",NSW," PH:0267422309",153073
